student_id,name,college,course_id,course_name,credit,semester,enroll_date,score,is_elective
202407040718,易军,经管学院,GE000011,体育,1.0,2024-01,2023-12-24,52,0
202204050605,邱娟,土木学院,MA201017,高等数学A,4.0,2022-01,2022-01-04,81,0
202202030925,冯河军,电信学院,EM301014,微观经济学,2.5,2022-01,2022-02-23,60,0
202406010208,庞志勇,物理学院,FL301015,综合英语,3.0,2024-01,2023-12-13,66,0
202404040829,马红梅,土木学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-02,98,1
202102040612,唐娟,电信学院,GE001011,心理健康,1.0,2021-01,2021-02-03,59,0
202607020419,文国柏,经管学院,CS102026,数据结构与算法,3.5,2026-02,2026-08-15,72,0
202608040513,韩建军,外语学院,EM301014,微观经济学,2.5,2026-01,2026-02-22,61,0
202404030212,韩小平,土木学院,MA201025,线性代数,3.0,2024-02,2024-07-13,65,0
202007010805,郭海霞,经管学院,EE102025,电路分析,3.0,2021-02,2021-07-01,68,0
202208030419,樊永军,外语学院,EE102025,电路分析,3.0,2023-02,2023-07-16,68,0
202401010521,文建凤,计算机学院,CS114014,人工智能导论,2.0,2025-01,2025-03-02,71,1
202408040917,安建华,外语学院,EM312023,电子商务,2.0,2024-02,2024-10-02,-1,1
202207051028,秦春辉,经管学院,MA212026,数学建模,2.5,2023-02,2023-10-13,73,1
202104020323,范娟,土木学院,GE001012,思想政治理论,2.0,2021-01,2021-01-19,72,0
202601040615,施强,计算机学院,ME113024,机器人技术,2.5,2026-02,2026-10-06,69,1
202004051001,李云,土木学院,FL301015,综合英语,3.0,2020-01,2020-01-18,60,0
202004030824,贺秀珍,土木学院,ME113024,机器人技术,2.5,2020-02,2020-10-06,67,1
202508020406,胡小红,外语学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-05,41,1
202208050223,兰娟,外语学院,GE000011,体育,1.0,2022-01,2022-02-04,92,0
202405040821,张秀珍,数学学院,FL301015,综合英语,3.0,2024-01,2023-12-23,100,0
202605010121,丁永涛,数学学院,GE001011,心理健康,1.0,2026-01,2025-12-06,84,0
202408020315,方涛,外语学院,MA201017,高等数学A,4.0,2024-01,2024-01-25,77,0
202006031001,庞志刚,物理学院,GE011024,艺术鉴赏,1.5,2023-02,2023-10-11,76,1
202508030620,沈学涛,外语学院,CS102026,数据结构与算法,3.5,2026-02,2026-06-11,69,0
202207040212,王志梅,经管学院,CS102026,数据结构与算法,3.5,2023-02,2023-07-15,52,0
202501030525,龚小明,计算机学院,ME102025,工程力学,3.0,2026-02,2026-07-05,68,0
202301040117,陶江凤,计算机学院,GE001011,心理健康,1.0,2023-01,2023-02-03,77,0
202505010313,夏河柏,数学学院,EM301014,微观经济学,2.5,2025-01,2025-02-12,50,0
202204020604,张英,土木学院,GE011022,创新创业基础,1.5,2024-02,2024-10-07,78,1
202106030722,曾春强,物理学院,EE113024,物联网技术,2.5,2025-02,2025-10-03,45,1
202507040402,曾河伟,经管学院,GE011022,创新创业基础,1.5,2026-02,2026-10-05,76,1
202104010927,许金强,土木学院,MA201017,高等数学A,4.0,2021-01,2020-12-25,42,0
202105010602,王志强,数学学院,CS113025,Web开发技术,2.5,2021-02,2021-10-07,90,1
202605020919,樊学辉,数学学院,ME113024,机器人技术,2.5,2026-02,2026-10-06,90,1
202206010603,谢丽,物理学院,FL301015,综合英语,3.0,2022-01,2022-02-27,85,0
202104010715,魏山军,土木学院,MA212026,数学建模,2.5,2022-02,2022-10-12,-1,1
202005011019,潘志伟,数学学院,CS113025,Web开发技术,2.5,2020-02,2020-10-06,81,1
202406040815,姜云,物理学院,EM312023,电子商务,2.0,2024-02,2024-10-13,89,1
202207020911,胡志强,经管学院,CS113025,Web开发技术,2.5,2023-02,2023-10-12,88,1
202205040823,韦小明,数学学院,EE113024,物联网技术,2.5,2026-02,2026-10-11,66,1
202102050130,余玲,电信学院,ME113024,机器人技术,2.5,2025-02,2025-10-04,81,1
202602030604,翟学伟,电信学院,CE102026,结构力学,3.5,2026-02,2026-07-02,72,0
202405020301,贺秀兰,数学学院,FL301015,综合英语,3.0,2024-01,2023-12-09,100,0
202201040115,田德柏,计算机学院,CS102026,数据结构与算法,3.5,2023-02,2023-07-18,94,0
202505021001,冯天伟,数学学院,CE102026,结构力学,3.5,2026-02,2026-07-17,55,0
202503010510,许海波,机械学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-12,84,1
202405030729,赖文霞,数学学院,FL301015,综合英语,3.0,2024-01,2024-02-17,85,0
202106030119,季小霞,物理学院,MA212026,数学建模,2.5,2023-02,2023-10-07,75,1
202104050710,范平,土木学院,FL301015,综合英语,3.0,2021-01,2020-12-09,82,0
202301050803,温山辉,计算机学院,ME113024,机器人技术,2.5,2025-02,2025-10-06,-1,1
202108040930,常海凤,外语学院,MA201025,线性代数,3.0,2021-02,2021-07-01,68,0
202308010410,郭秋兰,外语学院,FL301015,综合英语,3.0,2023-01,2023-02-19,34,0
202406010828,何建国,物理学院,GE011022,创新创业基础,1.5,2025-02,2025-10-12,81,1
202303010711,温志霞,机械学院,GE011022,创新创业基础,1.5,2026-02,2026-10-04,99,1
202207050517,汪冬伟,经管学院,ME102025,工程力学,3.0,2023-02,2023-07-20,72,0
202208050213,吴海龙,外语学院,CS102026,数据结构与算法,3.5,2023-02,2023-06-10,93,0
202208040723,樊建军,外语学院,MA201017,高等数学A,4.0,2022-01,2022-02-26,83,0
202108030305,苏芳,外语学院,EE102025,电路分析,3.0,2022-02,2022-07-20,75,0
202301010228,颜冬龙,计算机学院,MA212026,数学建模,2.5,2026-02,2026-10-11,73,1
202201020708,付晓松,计算机学院,GE011024,艺术鉴赏,1.5,2024-02,2024-10-01,74,1
202405031029,石军,数学学院,GE001011,心理健康,1.0,2024-01,2024-02-01,71,0
202406020614,袁天军,物理学院,FL301015,综合英语,3.0,2024-01,2024-02-12,74,0
202605050217,吴金华,数学学院,ME113024,机器人技术,2.5,2026-02,2026-10-03,65,1
202007041009,兰燕,经管学院,EM301014,微观经济学,2.5,2020-01,2020-02-05,79,0
